idx,n,density,noise,ergodic,psi,i,log2_kappa,H_pi,h_pi,phi_psi,phi_mean,phi_max,phi_piw,gates,phi_wms,stochastic_interaction,total_correlation,causal_density,integrated_synergy,tdmi
98,3,0.8,0.0,0,0.75,2.25,3.0,2.25,0.0,-0.47239242133644654,0.0,0.0,0.0,copy|parity|or,-0.2935644431995963,0.9999999999586946,0.2935644431995965,0.1926065103715944,-0.2935644431995963,2.25
99,3,0.8,0.0,0,2.4564355568004035,0.5435644431995964,3.0,0.5435644431995964,0.0,0.13450746191304974,0.4,2.0,0.25,copy|or|copy,-0.5435644431995963,0.0,1.0871288863991926,0.0,-0.5435644431995963,0.5435644431995963
100,3,0.8,0.0,0,1.4512050593046015,1.5487949406953985,3.0,1.5487949406953985,0.0,0.1393397541012762,0.41503749927884376,0.8300749985576875,0.25939843704927734,parity|or|majority,0.020599629547566223,1.2552304974183541,0.7604816298882957,0.17257122708651215,-0.5612781244591328,1.5487949406953985
101,3,0.8,0.0,0,1.938721875540867,1.061278124459133,3.0,1.061278124459133,0.0,-0.3832062193464867,0.0,0.0,0.0,majority|copy|majority,-0.8112781244591328,0.0,1.104842567658729,0.0,-0.8112781244591328,1.061278124459133
102,3,0.8,0.0,0,1.0,2.0,3.0,2.0,0.0,-0.2050986404597409,0.0,0.0,0.0,copy|majority|majority,-0.5487949406953985,1.4750336323899198,0.6225562489182659,0.3250112108241771,-0.5487949406953985,2.0
103,3,0.8,0.0,0,1.938721875540867,1.061278124459133,3.0,1.061278124459133,0.0,-0.3832062193464867,0.0,0.0,0.0,and|and|majority,-0.8112781244591328,0.0,1.104842567658729,0.0,-0.8112781244591328,1.061278124459133
104,3,0.8,0.0,0,0.8443609377704338,2.1556390622295662,3.0,2.1556390622295662,0.0,-0.2924923856001419,0.0,0.0,0.0,or|copy|and,-0.4669171866886991,1.8112781243765224,0.46691718668869964,0.3852130207431888,-0.4669171866886993,2.1556390622295662
105,3,0.8,0.05,1,2.220446049250313e-16,2.1408091286521316,3.859190871347869,3.0,0.8591908713478686,-5.551115123125783e-17,0.0,0.0,0.0,copy|parity|majority,2.220446049250313e-16,0.7136030428840445,0.0,0.11893384048067397,4.440892098500626e-16,2.1408091286521316
106,3,0.8,0.05,1,0.7375445630587235,1.4032645655934077,3.859190871347869,2.2624554369412766,0.8591908713478688,-0.33526218721481416,0.04179129951764899,0.3343303961411919,0.007569665660261166,majority|or|parity,0.12000494151430696,0.8337453843070267,0.11281404567487563,0.13943478517514776,-0.02100548133645863,1.4032645655939229
107,3,0.8,0.05,1,1.260103541581977,0.8807055870701549,3.859190871347869,1.7398964584180234,0.8591908713478685,-0.3696934483742047,0.0,0.0,0.0,copy|and|majority,0.027880082113811933,0.15849252283153525,0.02747959931736288,0.02237258728089775,-0.01334297150343744,0.8807055870711424
108,3,0.8,0.05,1,0.36427178578909714,1.7765373428630344,3.859190871347869,2.635728214210903,0.8591908713478686,0.12336731064784667,0.36336559687013775,1.5260523815178122,0.4491647454586079,parity|majority|parity,0.776506621028638,2.007345451139815,0.32932969155912994,0.28838010577375467,-0.10716498445464628,1.7765373428628244
109,3,0.8,0.05,1,0.8400623731623791,1.3007467554897525,3.859190871347869,2.159937626837621,0.8591908713478686,-0.3305148102134068,0.0,0.0,0.0,majority|copy|and,-0.04345903582305488,0.2349305276252267,0.23382689325703687,0.03828302921363199,-0.15313984489990862,1.3007467554901457
110,3,0.8,0.05,1,2.220446049250313e-16,2.1408091286521316,3.859190871347869,3.0,0.8591908713478686,-2.220446049250313e-16,1.5878575029692834,1.5878575029692834,1.5878575029692834,or|parity|parity,1.4272060857680877,2.1408091286521316,0.0,0.23786768096134792,0.16654559107132738,2.1408091286521316
111,3,0.8,0.05,1,1.3687175280138368,0.7720916006382943,3.859190871347869,1.6312824719861632,0.8591908713478689,-0.3606968004195794,0.04179129951764899,0.3343303961411919,0.01120500030980493,and|majority|or,0.017321238299577324,0.6958456218641931,0.2136140996638165,0.12334368909780229,-0.15299167718654544,0.7720916006402889
112,3,0.8,0.05,1,0.36083435398965535,1.7799747746624766,3.859190871347869,2.639165646010345,0.8591908713478685,-0.06425938781829643,0.0,0.0,0.0,copy|parity|majority,0.42722974009200176,0.7542630600952094,0.09298742784696978,0.05812993456087038,0.06905037726250363,1.779974774662683
113,3,0.8,0.05,1,0.2735287259063579,1.8672804027457732,3.859190871347869,2.726471274093642,0.8591908713478689,0.050706871358903394,0.3969643757423209,1.5878575029692836,0.396964375742321,parity|parity|majority,0.5895455742932525,1.793193033215705,0.2735287259063579,0.23361695506095717,-0.09928842775273394,1.8672804027457728
114,3,0.8,0.05,1,1.057827969271751,1.082981159380381,3.859190871347869,1.9421720307282495,0.8591908713478684,-0.5110818255717352,0.39696437574232085,1.5878575029692834,0.07217534104448675,majority|copy|parity,0.33212762083790015,0.6701458204149731,0.05972851056613693,0.07940290735238394,0.03802370397798016,1.082981159381265
115,3,0.8,0.05,1,0.7793424154211578,1.3614667132309735,3.859190871347869,2.2206575845788423,0.8591908713478688,-0.2641437707440115,0.0,0.0,0.0,and|or|majority,0.11512156679543606,0.331668470291265,0.14953978655587674,0.05223179016277676,0.008190094237558454,1.3614667132310112
116,3,0.8,0.05,1,1.1833940178841722,0.957415110767959,3.859190871347869,1.8166059821158278,0.8591908713478688,0.34856550312813983,0.0,0.0,0.0,copy|copy|copy,-0.35040223545252736,0.5718686612378574,1.1833940178841722,0.11560174339518503,-0.6148530601570588,0.9574151107679587
117,3,0.8,0.05,1,1.449387180203805,0.6914219484483263,3.859190871347869,1.550612819796195,0.8591908713478688,-0.44052521629631713,0.0,0.0,0.0,or|copy|parity,0.29693454881245723,0.6487019145879382,0.10586355095295819,0.08181143389687627,-0.04367884149523249,0.6914219484497004
118,3,0.8,0.05,1,1.5591974063434237,0.5816117223087081,3.859190871347869,1.4408025936565767,0.8591908713478686,-0.3681725326602526,0.19848218787116043,1.5878575029692834,0.02526318251289744,or|parity|copy,0.29480273452804123,0.588055553266272,0.05657395961870937,0.07739840222810164,-0.020098965920739453,0.5816117223098949
119,3,0.8,0.05,1,0.5470574518127169,1.5937516768394147,3.859190871347869,2.4529425481872833,0.8591908713478686,2.220446049250313e-16,0.43863466932853135,0.8772693386570627,0.7939287514846416,parity|parity|copy,0.4524799216902555,2.140809128652131,0.5470574518127167,0.33276819661323137,-0.2859033320770856,1.5937516768394144
120,3,0.8,0.2,1,0.0,0.8342157153379128,5.165784284662087,3.0,2.165784284662087,-6.661338147750939e-16,0.0,0.0,0.0,parity|or|parity,0.46052526794977,0.5561438102252745,0.0,3.6038548167917816e-17,0.18245336283713187,0.8342157153379128
121,3,0.8,0.2,1,0.44327257392519437,0.39094314141271846,5.165784284662087,2.5567274260748056,2.165784284662087,-0.1053267931463685,0.0,0.0,0.0,copy|and|majority,0.01610653926379238,0.09193117006069818,0.005877800763280927,0.013696348086949403,0.0077114722309021555,0.39094314141277353
122,3,0.8,0.2,1,0.2968920086971245,0.5373237066407883,5.165784284662087,2.7031079913028755,2.165784284662087,-0.04875668718446535,0.019171858038970143,0.15337486431176114,0.00803981143570069,majority|or|parity,0.3215416418457756,0.4950101176107178,0.026466285564398895,0.04203455953010476,0.21401207857359955,0.5373237066408185
123,3,0.8,0.2,1,0.31785135564635736,0.5163643596915564,5.165784284662087,2.682148644353643,2.1657842846620867,-0.08106500033182829,0.0,0.0,0.0,copy|and|or,0.09449645476153173,0.1517585749468333,0.01494771223558855,0.022081078809235582,0.04106083620904061,0.5163643596915561
124,3,0.8,0.2,1,0.5845757358441093,0.24963997949380357,5.165784284662087,2.4154242641558907,2.165784284662087,-0.12854313118858207,0.019171858038970112,0.1533748643117609,0.004452107829074352,and|and|majority,0.1272805486551804,0.1993214801267862,0.010840937006315166,0.0273618501066538,0.05079330333637791,0.24963997949384015
125,3,0.8,0.2,1,0.19548073811025368,0.6387349772276592,5.165784284662087,2.8045192618897463,2.165784284662087,-0.05997577772106444,0.08679320385441766,0.6943456308353413,0.05881822156680604,parity|copy|or,0.26556554380266717,0.6178751040902788,0.00785253886085302,0.06607801050934008,0.19043082011803647,0.6387349772276695
126,3,0.8,0.2,1,0.278072526678109,0.5561431886598038,5.165784284662087,2.721927473321891,2.165784284662087,-0.0613170123646819,0.0,0.0,0.0,copy|and|or,0.06765897173869972,0.15899267748706514,0.02370282363280518,0.025313387553484005,0.03223466113189832,0.5561431886598093
127,3,0.8,0.2,1,0.20871446322299203,0.6255012521149208,5.165784284662087,2.791285536777008,2.165784284662087,-0.07685789873081672,0.0,0.0,0.0,and|or|copy,0.153127043500489,0.5916509530332643,0.006958518335658415,0.08971433188526329,0.01849955322129082,0.625501252114921
128,3,0.8,0.2,1,0.7346323695643155,0.09958334577359729,5.165784284662087,2.2653676304356845,2.165784284662087,-0.15296546417090373,0.043396601927208824,0.3471728154176706,0.0062261982679021,and|and|and,0.02970234321042757,0.08614540763632172,0.0039482819619225396,0.012005057420603468,0.012505432090551591,0.09958334577367568
129,3,0.8,0.2,1,0.2954339020510375,0.5387818132868754,5.165784284662087,2.7045660979489625,2.165784284662087,-0.08370068345179937,0.0,0.0,0.0,majority|and|copy,0.12610865610639493,0.4577643330016077,0.038598689936208075,0.06912372328737336,0.02256959672453146,0.5387818132869222
130,3,0.8,0.2,1,0.3784060294017735,0.45580968593613935,5.165784284662087,2.6215939705982265,2.165784284662087,-0.08174971330939951,0.0,0.0,0.0,and|or|parity,0.2915891154179916,0.39835817732550804,0.0149165568871088,0.034296820313141484,0.06948043288347333,0.4558096859361509
131,3,0.8,0.2,1,0.11354546070873628,0.7206702546291766,5.165784284662087,2.8864545392912637,2.165784284662087,0.015401273379919367,0.0,0.0,0.0,copy|parity|parity,0.4145570560737738,0.5474115724648998,0.11354546070873628,0.011173762726109105,0.27149802768569586,0.7206702546291763
132,3,0.8,0.2,1,0.1326132463161831,0.7016024690217297,5.165784284662087,2.867386753683817,2.165784284662087,0.005934921983512309,0.09763701496243242,0.6943456308353413,0.09716916327020803,parity|parity|or,0.2992632407757404,0.7863507795812947,0.0990125180642627,0.09313619346605638,-0.007950394542963979,0.7016024690217302
133,3,0.8,0.2,1,0.0,0.8342157153379128,5.165784284662087,3.0,2.165784284662087,-4.440892098500626e-16,0.34717281541767053,0.3471728154176706,0.34717281541767064,parity|parity|copy,0.5561438102252761,0.8342157153379124,0.0,0.09269063503754593,0.18245336283713198,0.8342157153379128
134,3,0.8,0.2,1,0.33800217997732496,0.4962135353605879,5.165784284662087,2.661997820022675,2.165784284662087,-0.1136376679175537,0.08679320385441766,0.6943456308353413,0.03194800015384201,majority|parity|and,0.2677165549626908,0.399020133025473,0.006318653067971525,0.03688251696817762,0.21592229377701255,0.49621353536062396
135,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-2.6438561897747075,0.0,0.0,0.0,or|or|or|or,-1.0,0.0,2.0,0.0,-2.0,2.0
136,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.48449411743535,0.0,0.0,0.0,and|or|and|parity,-0.8112781244591329,2.999999999876084,1.811278124459133,0.4583333333333333,-1.5,2.0
137,4,0.3,0.0,0,3.0,1.0,4.0,1.0,0.0,-1.6438561897746773,0.0,0.0,0.0,and|or|parity|or,-1.0,0.0,3.0,0.0,-1.0,1.0
138,4,0.3,0.0,0,1.0,3.0,4.0,3.0,0.0,-1.3219280948873573,0.0,0.0,0.0,copy|copy|majority|and,0.0,3.9999999998347784,1.0,0.4166666666666667,-1.0,3.0
139,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.1699250014423033,0.0,0.0,0.0,copy|parity|majority|parity,-1.0,2.999999999876084,2.0,0.5833333333333334,-2.0,2.0
140,4,0.3,0.0,0,0.75,3.25,4.0,3.25,0.0,-1.7860529002402075,0.0,0.0,0.0,parity|copy|copy|or,-0.2935644431995963,0.9999999999586942,0.2935644431995965,0.011493781747502494,-0.2935644431995965,3.25
141,4,0.3,0.0,0,0.75,3.25,4.0,3.25,0.0,-1.786052900240207,0.0,0.0,0.0,copy|and|and|parity,-0.29356444319959607,1.9999999999173894,0.2935644431995965,0.1926065103715944,-0.2935644431995963,3.25
142,4,0.3,0.0,0,3.188721875540867,0.8112781244591328,4.0,0.8112781244591328,0.0,-1.4551343142338102,0.0,0.0,0.0,and|majority|majority|majority,-0.8112781244591328,0.0,2.4338343733773984,0.0,-0.8112781244591328,0.8112781244591328
143,4,0.3,0.0,0,3.188721875540867,0.8112781244591328,4.0,0.8112781244591328,0.0,-1.4551343142338102,0.0,0.0,0.0,or|majority|or|copy,-0.8112781244591328,0.0,2.4338343733773984,0.0,-0.8112781244591328,0.8112781244591328
144,4,0.3,0.0,0,1.5943609377704338,2.4056390622295662,4.0,2.4056390622295662,0.0,-2.246941316210484,0.0,0.0,0.0,copy|majority|copy|and,-1.0,0.0,1.1379253809700303,0.0,-1.0,2.4056390622295662
145,4,0.3,0.0,0,1.0,3.0,4.0,3.0,0.0,-2.1699250014423033,0.0,0.0,0.0,parity|parity|and|or,0.0,2.9999999998760836,1.0,0.3333333333333333,-1.0,3.0
146,4,0.3,0.0,0,1.75,2.25,4.0,2.25,0.0,-2.091302253980918,0.0,0.0,0.0,and|parity|and|and,-1.0,0.0,1.2935644431995965,0.0,-1.1556390622295665,2.25
147,4,0.3,0.0,0,2.5943609377704338,1.4056390622295665,4.0,1.4056390622295665,0.0,-2.0494952520042435,0.0,0.0,0.0,majority|and|or|and,-0.5435644431995963,0.0,1.2250542673692226,0.0,-0.5435644431995963,1.4056390622295662
148,4,0.3,0.0,0,2.456435556800404,1.543564443199596,4.0,1.543564443199596,0.0,-2.1874206329742734,0.0,0.0,0.0,copy|or|or|or,-0.5435644431995963,0.0,1.087128886399193,0.0,-0.5435644431995963,1.543564443199596
149,4,0.3,0.0,0,2.7012050593046015,1.2987949406953985,4.0,1.2987949406953985,0.0,-1.9426511304700758,0.0,0.0,0.0,and|or|parity|or,-0.8112781244591328,0.0,1.6786038758815964,0.0,-0.8112781244591328,1.2987949406953985
150,4,0.3,0.05,1,1.0560174662076895,1.798394705328485,5.145587828463825,2.94398253379231,1.145587828463825,-0.027391714402747125,0.0,0.0,0.0,and|copy|or|or,-0.09134272321584902,1.3627930354062316,0.5825903094484515,0.12371264475665894,-0.4069497322830715,1.798394705328683
151,4,0.3,0.05,1,2.4373613172533366,0.41705085428283906,5.145587828463825,1.5626386827466636,1.1455878284638246,-0.25104062442875175,0.09427903923880121,1.5084646278208194,0.0012553242317241253,and|and|parity|parity,0.03684594066570407,0.4215686186269836,0.007571783092287232,0.033760134969356204,-0.00581546730994046,0.4170508542840058
152,4,0.3,0.05,1,0.5470574518127163,2.3073547197234583,5.145587828463825,3.4529425481872833,1.145587828463825,-6.661338147750939e-16,0.0,0.0,0.0,parity|or|or|or,0.1665455910713272,2.854412171536175,0.5470574518127167,0.17840076072101094,-0.3020530914077569,2.3073547197234587
153,4,0.3,0.05,1,1.280708035805778,1.5737041357303965,5.145587828463825,2.7192919641942215,1.145587828463825,0.18048450184920206,0.0,0.0,0.0,majority|copy|or|parity,-0.0891009317170337,0.9021183338256462,0.809123119668024,0.05775989498683792,-0.6369671797027768,1.573704135730587
154,4,0.3,0.05,1,2.0681957215465125,0.7862164499896631,5.145587828463825,1.9318042784534877,1.1455878284638246,-0.33766324106597534,0.0,0.0,0.0,and|majority|or|copy,0.04083122222998292,0.31756755358777977,0.01615893960495729,0.0259132580521579,-0.003946020387262661,0.7862164499909027
155,4,0.3,0.05,1,0.5470574518127163,2.3073547197234583,5.145587828463825,3.4529425481872833,1.145587828463825,-8.881784197001252e-16,0.0,0.0,0.0,or|or|or|or,-0.2611231211937879,1.7131404163870159,0.5470574518127167,0.14276170136558472,-0.48853961183174155,2.3073547197234587
156,4,0.3,0.05,1,0.0,2.8544121715361745,5.145587828463825,3.9999999999999996,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,majority|majority|and|parity,4.440892098500626e-16,2.1408091286521316,4.440892098500626e-16,0.17840076072101096,-4.440892098500626e-16,2.8544121715361754
157,4,0.3,0.05,1,0.36083435398965436,2.4935778175465204,5.145587828463825,3.6391656460103454,1.1455878284638248,-0.04707892072053066,0.0,0.0,0.0,copy|or|copy|or,-0.006251697214811669,0.08673573063212525,0.09298742784696978,0.0072279775526770985,-0.07192806667628227,2.4935778175467274
158,4,0.3,0.05,1,1.3113877168838521,1.5430244546523224,5.145587828463825,2.6886122831161474,1.145587828463825,-0.2942336755631815,0.0,0.0,0.0,or|or|majority|majority,0.09872862423878503,1.542090872306327,0.029504188961043454,0.1246127985745868,-0.014281429305976867,1.543024454652321
159,4,0.3,0.05,1,0.0,2.8544121715361745,5.145587828463825,3.9999999999999996,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,copy|and|or|or,4.440892098500626e-16,2.1408091286521316,4.440892098500626e-16,0.17840076072101096,-4.440892098500626e-16,2.8544121715361754
160,4,0.3,0.05,1,1.9223186647060293,0.9320935068301457,5.145587828463825,2.0776813352939705,1.1455878284638248,-0.36287090155608137,0.37711615695520484,1.5084646278208194,0.023893108030387723,majority|copy|and|copy,0.33245172594026995,0.9239796602517021,0.015249527711876265,0.07792636123202733,-0.011566061744745615,0.932093506831317
161,4,0.3,0.05,1,1.094114903625433,1.7602972679107416,5.145587828463825,2.9058850963745666,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,and|parity|and|and,-0.5222462423875763,2.8544121715361745,1.0941149036254334,0.38042391838305284,-0.977079223663484,1.7602972679107416
162,4,0.3,0.05,1,1.8298591050632038,1.0245530664729716,5.1455878284638255,2.1701408949367966,1.145587828463825,-0.28716465676390435,0.0,0.0,0.0,majority|or|or|majority,-0.2615707702193836,0.42853066448363997,0.5647462922357036,0.034317900992493634,-0.49360136610472305,1.0245530664737632
163,4,0.3,0.05,1,0.5470574518127163,2.3073547197234583,5.145587828463825,3.4529425481872833,1.145587828463825,-9.992007221626409e-16,0.0,0.0,0.0,majority|copy|and|or,-0.26112312119378805,1.7131404163870159,0.5470574518127167,0.14276170136558472,-0.48853961183174205,2.3073547197234587
164,4,0.3,0.05,1,0.8733500455727297,1.9810621259634453,5.145587828463825,3.12664995442727,1.1455878284638248,-0.07252034904810356,0.0,0.0,0.0,or|or|or|or,-0.0568287507868539,0.3861085631839758,0.3915415800625497,0.03844738889556899,-0.30447149336393153,1.9810621259637207
165,4,0.3,0.2,1,0.1510795153815616,0.9612081050689891,6.887712379549449,3.8489204846184384,2.8877123795494493,1.9984014443252818e-15,0.0,0.0,0.0,and|or|or|copy,0.15220643701772096,1.0070129991567751,0.04580489408778998,0.08009426491539061,0.0,0.9612081050689865
166,4,0.3,0.2,1,0.23978533906740473,0.8725022813831442,6.887712379549449,3.7602146609325944,2.88771237954945,-0.02958798177590949,0.0,0.0,0.0,copy|copy|parity|majority,0.05821019766311154,0.6015974661032413,0.1390769402085592,0.054369313756498144,-0.07555595219213251,0.8725022813831519
167,4,0.3,0.2,1,0.09561854227550759,1.016669078175045,6.887712379549449,3.9043814577244933,2.8877123795494484,2.220446049250313e-15,0.0,0.0,0.0,or|copy|or|majority,0.1824533628371312,1.1122876204505512,0.0956185422755067,0.09551746023794377,-0.03392190240477494,1.0166690781750445
168,4,0.3,0.2,1,0.18303649437981528,0.9292511260707363,6.887712379549449,3.816963505620185,2.887712379549449,0.012299347649283199,0.0,0.0,0.0,parity|majority|or|copy,0.2645523481903078,0.7334427559734285,0.1171045497553056,0.06005425521156541,-0.01560399447561367,0.9292511260707361
169,4,0.3,0.2,1,0.14580818241766869,0.9664794380328829,6.887712379549449,3.8541918175823318,2.887712379549449,-0.05608759350098791,0.0,0.0,0.0,parity|majority|or|majority,0.0696980089372915,0.9138806100717227,0.00996688579652183,0.07645498379032081,-0.004313392297750629,0.9664794380328877
170,4,0.3,0.2,1,0.34850485398273934,0.7637827664678105,6.887712379549449,3.65149514601726,2.8877123795494497,-0.054211051130519494,0.034717281541767064,0.555476504668273,0.011624464864486782,copy|or|and|or,0.28867193207689157,0.7589659565757536,0.006290484122950524,0.06227098505710809,-0.002345001255411483,0.7637827664678449
171,4,0.3,0.2,1,0.21243773618172357,0.8998498842688254,6.887712379549449,3.7875622638182755,2.88771237954945,-0.03900866622836063,0.0,0.0,0.0,majority|copy|and|parity,2.7755575615628914e-16,0.32789167987079093,0.11172933732287404,0.027324306655899282,-0.05036075937776591,0.8998498842688345
172,4,0.3,0.2,1,0.0956185422755067,1.016669078175044,6.887712379549449,3.9043814577244933,2.8877123795494493,6.661338147750939e-16,0.0,0.0,0.0,majority|copy|copy|majority,0.18245336283713165,1.1122876204505507,0.0956185422755067,0.09551746023794377,-0.033921902404774995,1.0166690781750445
173,4,0.3,0.2,1,0.42146426359122113,0.6908233568593296,6.887712379549449,3.578535736408779,2.8877123795494493,0.2091174713067201,0.0,0.0,0.0,copy|parity|copy|or,0.06305820277528507,0.732450008123589,0.42146426359122113,0.06925692916346157,-0.13381264042532143,0.6908233568593294
174,4,0.3,0.2,1,0.24889103818463632,0.8633965822659144,6.887712379549449,3.7511089618153637,2.8877123795494493,0.03704363653891152,0.0,0.0,0.0,and|and|majority|or,0.24696047053748882,0.6942759946573078,0.15483157382438195,0.05829993498634056,-0.0655541984571677,0.8633965822659151
175,4,0.3,0.2,1,0.2931937514304246,0.8190938690201253,6.887712379549449,3.706806248569575,2.8877123795494497,-0.0671552754949799,0.034717281541767064,0.555476504668273,0.01746738196729278,or|or|parity|and,0.18490696666160022,0.7721486803057989,0.018332981586456132,0.04141890662275048,0.07346891708581715,0.8190938690201173
176,4,0.3,0.2,1,0.09561854227550803,1.0166690781750445,6.887712379549449,3.904381457724493,2.8877123795494484,1.9984014443252818e-15,0.0,0.0,0.0,parity|copy|or|parity,-1.1102230246251565e-16,0.24415000270786313,0.09561854227550715,0.020345833558988596,-0.05036075937776649,1.0166690781750447
177,4,0.3,0.2,1,0.2973467880581908,0.8149408323923608,6.887712379549449,3.7026532119418096,2.887712379549449,-0.05761965744216491,0.0,0.0,0.0,and|copy|or|majority,1.1102230246251565e-16,0.25045380514018944,0.007147364141343537,0.01993894482434898,-5.551115123125783e-17,0.8149408323923866
178,4,0.3,0.2,1,0.19123708455101252,0.9210505358995382,6.887712379549449,3.8087629154489875,2.8877123795494493,2.220446049250313e-16,0.0,0.0,0.0,copy|copy|or|or,3.3306690738754696e-16,0.48830000541572716,0.19123708455101252,0.04069166711797719,-0.10072151875553204,0.9210505358995386
179,4,0.3,0.2,1,0.24832586665365364,0.8639617537968971,6.887712379549449,3.7516741333463464,2.8877123795494493,-0.06846839225966006,0.13886912616706826,0.555476504668273,0.07412687828937516,and|or|copy|and,0.3324311549857488,0.8256897543512753,0.0188128309391824,0.06935806696017931,-0.010593781620058751,0.8639617537969382
180,4,0.5,0.0,0,2.8783592378131417,1.1216407621868583,4.0,1.1216407621868583,0.0,-1.7654969519615356,0.0,0.0,0.0,and|or|majority|or,-0.8112781244591328,0.0,1.6494836778075541,0.0,-0.8112781244591328,1.1216407621868583
181,4,0.5,0.0,1,4.0,-0.0,4.0,-0.0,0.0,-3.417852514885732,1.0,1.0,1.0,parity|or|parity|copy,0.0,0.0,1.652232010585627e-10,0.0,0.0,0.0
182,4,0.5,0.0,0,1.188721875540867,2.811278124459133,4.0,2.811278124459133,0.0,-1.9812031259014362,0.0,0.0,0.0,copy|parity|majority|majority,-1.0,0.0,1.188721875540867,0.0,-1.0,2.811278124459133
183,4,0.5,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.2,2.0,0.125,majority|parity|and|and,-0.3372900666170139,0.0,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
184,4,0.5,0.0,0,1.7971804688852169,2.202819531114783,4.0,2.202819531114783,0.0,-2.044121785095701,0.0,0.0,0.0,copy|or|parity|parity,-1.0,0.9999999999586946,1.1344705355022309,0.1724135575404179,-1.068962690485015,2.202819531114783
185,4,0.5,0.0,0,2.0,2.0,4.0,2.0,0.0,-2.6438561897746773,0.0,0.0,0.0,copy|parity|parity|majority,-1.0,0.9999999999586943,2.0,0.25,-1.0,2.0
186,4,0.5,0.0,0,3.4564355568004035,0.5435644431995964,4.0,0.5435644431995964,0.0,-1.1874206329742738,0.0,0.0,0.0,copy|copy|or|or,-0.5435644431995963,0.0,1.630693329598789,0.0,-0.5435644431995963,0.5435644431995963
187,4,0.5,0.0,0,1.8443609377704338,2.1556390622295662,4.0,2.1556390622295662,0.0,-1.7023770554798474,0.0,0.0,0.0,and|majority|or|and,-0.9544340029249649,1.734287872533291,1.5189410710044617,0.235451655563831,-0.9669171866886992,2.1556390622295662
188,4,0.5,0.0,0,3.188721875540867,0.8112781244591328,4.0,0.8112781244591328,0.0,-3.040096814954958,0.0,0.0,0.0,parity|majority|parity|and,-0.8112781244591328,0.0,0.8112781245417445,0.0,-0.8112781244591328,0.8112781244591328
